frostbite,0.051685937 0.035086676 0.025438886 -0.03163713 0.17646238 0.362746 -0.18392994 0.5147788 0.034751542 -0.21112823 0.20556815 -0.2380877 -0.39795527 -0.5704688 0.31469524 -0.21890627 0.13415019 0.2196051 0.06356469 -0.5723917 -0.038748913 0.25217745 0.6400177 -0.20758523 0.19783726 -0.219092 0.15629733 0.30694017 0.0010584076 -0.27254313 -0.1585614 -0.31125396 0.1440837 0.1592085 0.18759893 -0.42030752 -0.2805527 0.31061527 -0.053792648 -0.059417743 0.32613364 0.34245613 -0.36076856 -0.15368979 0.1957229 -0.08766109 -0.27425826 -0.18966927 0.3701773 0.11419615 -0.053537287 -0.37537998 -0.16258337 0.17541717 -0.47655421 -0.06804777 0.010004634 -0.06767968 0.009190443 0.08208595 -0.19605021 0.17034447 -0.11628762 -0.091086924 -0.0091920495 0.009538567 -0.15470418 -0.046935737 -0.21351238 -0.118960515 0.094672315 -0.030442553 0.17200546 -0.04927511 0.6692162 0.21207228 0.1876727 0.1487449 -0.2450204 0.11067354 0.16797972 -0.08504642 -0.16701968 -0.39632446 0.09737483 0.31729263 0.20519967 -0.062246148 0.30415854 -0.008487664 0.20523222 -0.42228347 0.15664393 -0.0406143 0.11181572 -0.24643447 -0.102090314 -0.30726057 0.11346953 -0.012824927 0.07861422 -0.38430747 -0.14445302 0.19039516 0.18280944 0.41311407 -0.052705664 -0.05985881 -0.17523965 0.40501162 -0.30213413 -0.41674522 0.012262619 0.020599922 -0.15326086 0.255155 0.64459455 0.09524176 -0.22130634 0.13043897 0.33096197 0.32485765 -0.09758946 -0.062394425 0.03140357 -0.25031146 0.45070684 -0.37739566 ,95
burn,-0.21337144 0.49019083 -0.14541931 0.054189786 -0.37941197 -0.24223958 -0.1669474 0.24851753 -0.3749249 -0.23745823 0.40366665 -0.2823072 -0.006710436 -0.10411313 -0.06372812 -0.07570798 -0.120162174 0.1843493 0.12609008 -0.32569408 -0.05317864 -0.17681286 0.47399247 0.12581533 -0.045659415 -0.33367974 -0.052975483 0.16097584 -0.0034569264 -0.17308539 0.15413682 -0.067958064 -0.14888145 0.11751869 -0.24601766 -0.09153839 -0.24994186 -0.090447105 0.22393408 -0.23779951 0.1428603 0.47743666 -0.43387282 -0.28722188 -0.011308616 -0.21395461 -0.28963062 0.07617236 0.058490016 0.14410184 0.128235 -0.05780318 0.29127574 0.13315639 -0.10295758 -0.30449796 0.4292258 0.010751439 0.3367765 0.43080392 0.012620811 0.32141218 -0.044987775 0.320789 0.2853183 0.1962586 0.24684429 -0.009437876 -0.063982286 -0.30470753 0.3772401 0.04183179 0.055485032 -0.3509112 0.49179858 -0.06306087 -0.023471538 0.06534023 0.06796742 0.13529082 -0.16348746 -0.41321114 0.11086659 -0.08083582 -0.14748648 0.17865568 0.09287954 -0.1468602 0.25138235 0.044810444 -0.15652214 -0.30699113 -0.08291361 -0.18659073 0.18998806 -0.16644546 -0.1517331 -0.19399779 -0.18872266 0.14902116 -0.2283793 -0.08821986 -0.11761885 -0.051454656 -0.18928663 0.57913077 -0.026807599 0.28978387 -0.19275649 0.12356929 -0.48280016 -0.155025 0.20331217 -0.05335103 0.08538353 -0.01221829 0.17565113 -0.15200728 0.023135813 0.07940273 0.1530374 -0.25417453 0.13288012 0.03404867 -0.0018450225 -0.16036257 0.19154531 0.05495557 ,73
expansion,-0.12457355 0.27348945 -0.10068216 -0.08964034 -0.018908598 0.10966008 0.15608974 -0.09595424 0.031516545 -0.24847838 -0.23657392 -0.072197616 -0.19949941 0.17969583 0.22220108 -0.24112305 0.12604001 0.39848742 0.1192621 0.24495126 0.022159168 -0.25609156 0.26313785 0.1320394 -0.3646297 0.03875086 0.18147469 0.29594657 -0.16721107 0.17010179 0.067484565 -0.061810575 -0.20012358 0.20050845 0.16448991 -0.42004037 0.15995501 -0.37447947 -0.4348033 -0.14328559 -0.16714565 0.018151136 -0.05068716 -0.035730492 -0.10392543 0.15948156 -0.39515385 -0.2137298 -0.18653291 -0.11208431 -0.096059054 -0.15573001 -0.14700098 0.08146785 -0.38881412 -0.18137938 -0.10275397 -0.2756254 -0.31273437 -0.07687857 -0.3066575 0.18758997 -0.11399835 0.31703687 -0.12092268 0.12968667 -0.04590885 -0.012364611 0.2110004 -0.106785886 -0.06633712 -0.062283408 0.50817704 -0.0607967 0.33526337 -0.25487974 -0.03855731 0.16129968 0.43448737 0.1344927 -0.16267031 -0.1985684 -0.07131297 -0.5318935 -0.2929421 -0.082095616 -0.05106698 -0.15672508 0.3371198 -0.20678046 -0.03813614 -0.60199755 0.060737543 0.42424864 0.06839677 0.14785439 0.08836367 -0.03237288 -0.16270529 0.2982489 -0.16794004 -0.00692457 0.086811885 0.19276485 0.091977336 0.43584374 0.020551411 -0.04431948 -0.13164984 -0.083128884 -0.27053052 -0.07974344 0.22464105 0.005953421 -0.29323232 -0.22121273 0.50310236 0.051433776 0.20725018 0.6030038 0.07953875 -0.19566718 -0.095670536 -0.2648841 -0.12440804 -0.15967818 -0.054075226 -0.29645997 ,46
vacation,-0.22581108 0.12881278 -0.49048838 -0.08532283 0.09452687 0.11311491 -0.09034765 0.27338052 -0.39049393 -0.23053078 -0.014765274 -0.12540914 -0.008854447 0.38367856 -0.05683002 -0.048180915 0.1569767 0.5444644 0.19511783 0.17787784 -0.091109164 0.18026373 0.18292291 -0.22262862 -0.13980368 -0.20739649 -0.11451184 0.2631002 -0.25874445 0.016149616 0.21466702 -0.19141322 0.24984726 -0.0004619127 0.03278558 0.2883099 -0.07717016 0.3287241 0.4731975 0.1571183 0.0331948 0.45697853 -0.1916528 0.091573685 0.3992665 0.1687621 0.047318537 -0.27092555 -0.33804244 0.15706761 -0.09496219 -0.19213423 -0.2662016 0.41612953 -0.3560687 -0.1079337 -0.103411555 0.121511474 -0.39509684 0.08114251 -0.15109216 0.16156673 -0.034314048 0.10501227 -0.14895263 -0.24947499 -0.3166585 -0.15234345 -0.21976824 -0.1614841 -0.0057548196 0.08968908 -0.02655995 0.46975118 0.48181316 0.19026521 -0.03874606 0.1260825 0.17454079 0.0045593837 -0.32640207 0.17354499 -0.12008415 -0.16364972 -0.26576647 0.23451655 -0.1619696 -0.15241945 -0.11733774 0.16570924 -0.1399331 -0.3093249 0.2667064 -0.045437183 0.088029794 -0.05997723 -0.19817019 -0.08146341 -0.06755925 0.21883804 -0.027833752 -0.22393788 0.45872125 -0.10856064 0.2186084 0.53027296 -0.29650256 0.11017457 0.07055241 -0.16097088 -0.25849542 -0.4179368 -0.08586958 -0.15034048 0.2017651 -0.018889466 -0.13726883 0.122685604 0.12059059 0.1657051 0.064467944 -0.39207554 -0.1658938 -0.20554 -0.16258822 -0.5495809 0.0558875 0.22005607 ,68
banish,0.049052116 0.5346256 -0.3082841 -0.07090356 -0.044090506 -0.1791721 0.16399983 0.18029469 -0.21702442 -0.36008802 0.055004373 -0.26329228 -0.34329978 0.05547108 0.16237697 -0.07681285 -0.11069647 -0.15323186 0.09857512 0.14236228 0.25682795 -0.35056257 0.2842514 0.015725143 -0.235785 -0.31016564 0.20137295 0.090763986 0.14846246 -0.45446375 0.16754526 -0.24269561 -0.016929723 -0.12098024 -0.2632223 -0.5403929 -0.032858614 0.042552236 0.19584914 -0.3589872 0.021180497 -0.10105721 -0.2749259 -0.20445597 0.28323168 -0.31951615 0.26782337 -0.07545973 0.2909886 0.0012195398 -0.25590608 -0.17233135 -0.052097138 0.36750668 -0.18295489 -0.088690676 0.35701784 0.05216528 -0.06997121 0.3574896 0.05224489 0.19276407 0.38952494 0.03864307 0.364947 0.02755759 0.3613018 -0.16783032 0.14525405 -0.3378638 0.21546802 -0.26081568 0.2640301 -0.0881615 0.1611518 -0.096238665 0.25500363 0.18555306 0.017227048 -0.21157688 -0.4035713 -0.009955884 -0.19893008 -0.043616816 -0.13511899 0.33240694 0.26991063 0.05972294 0.7295229 0.3126523 -0.09354317 -0.55525345 0.009690413 0.22888015 0.20600568 -0.20374125 -0.05710918 -0.14548978 -0.094606355 0.42058617 -0.40877742 -0.4280182 0.13582706 -0.0051002507 -0.09459288 -0.1236969 0.3361603 0.6334406 -0.07958427 0.11745508 -0.31753355 -0.25552922 0.21512389 0.3050415 -0.18002702 0.19979684 -0.21807492 -0.025859237 0.11253203 0.2886331 0.00010970046 -0.061207436 0.25839832 0.018631628 0.39829823 -0.04695142 0.05548884 0.33601862 ,86
immune,-0.009637157 -0.024416592 -0.05448158 0.017970702 0.13694023 -0.07882846 0.31055734 0.55357665 -0.33720157 -0.26713052 -0.043166135 -0.16064799 -0.36690325 -0.51315296 0.11881371 0.057006706 0.1904623 0.22769704 0.07852889 -0.093643695 -0.04328797 0.37120077 0.23833777 0.33337286 0.041027002 -0.20117283 0.062406253 -0.2507711 -0.099878915 -0.2620204 -0.23334147 -0.28736946 0.009036634 -0.32051012 0.14853363 -0.3318416 -0.047139924 0.24683411 -0.106507115 -0.62588143 0.26498252 0.08631372 -0.1249921 -0.29816622 0.53435034 -0.13056566 0.20889598 -0.03814791 0.7520175 0.070147 0.35076696 -0.28445733 0.21152076 0.28796193 -0.55104935 0.01607897 0.35987908 0.23401648 0.13270198 -0.062526576 -0.50778884 0.14942266 -0.07642568 -0.10466903 0.065328196 0.5335083 -0.047616914 -0.21432894 -0.123469844 0.028424129 0.19256131 -0.18831679 0.009449878 0.1668973 0.62154704 -0.016003542 0.036223516 0.26905298 -0.0578792 0.3398903 -0.25203824 -0.2571697 -0.09240854 -0.28987628 0.20151877 0.10881017 0.11328022 0.2042455 0.79233325 0.34033296 -0.105406106 -0.3387323 0.022078399 0.16101255 0.065455064 0.048000965 -0.04552502 -0.24941956 0.09076929 0.25739592 -0.14934213 -0.381644 -0.13791947 0.05781717 -0.020337027 0.19545081 0.27733105 0.10283663 -0.38362643 0.48662987 0.04964495 -0.19568878 -0.0030360399 -0.012440455 -0.3815366 0.0805227 0.1905517 0.17740741 0.028129134 0.32601106 0.030755151 0.3443297 0.019206567 -0.018465385 0.15453678 -0.086413555 0.26582828 0.054211024 ,52
truth,0.074455574 0.42245865 -0.36585736 -0.030676395 0.10733632 -0.20001876 0.35299212 -0.12014737 -0.3743399 -0.45926484 0.16625638 0.19112907 0.046768446 0.07221555 0.34564358 -0.047928233 0.22312096 0.12256291 0.19237234 -0.21681294 -0.14897123 -0.17224886 0.10030764 0.23828354 0.44296667 -0.048618596 -0.1637206 0.31310505 0.13139802 0.07477432 0.035940867 -0.08663509 -0.008546904 0.13560922 0.0030567597 -0.27272767 0.1425513 -0.31757158 0.12997566 -0.22396633 0.13539268 0.32064337 0.04230376 -0.10606899 -0.10724298 0.09640639 0.1489427 -0.20518629 -0.030774025 -0.24073516 0.06862782 -0.23067348 -0.030515455 -0.00041917592 -0.30261216 -0.099872485 0.36906514 0.2438223 0.2733536 0.18594654 -0.1814376 0.026154112 0.10975104 -0.045181803 0.06868302 -0.041963443 0.141587 0.07001821 -0.28337792 -0.1413885 -0.11695227 0.011488487 0.25493228 -0.13846858 0.3153536 -0.15035044 0.0060709976 -0.13859902 0.16932283 0.047278035 -0.3967324 -0.074148886 -0.42645794 0.20700355 0.090789296 0.30315477 0.23184386 0.2281447 0.17005822 0.07127598 0.28176314 -0.16652499 0.16274348 -0.11351303 0.21655089 0.31828272 0.036911257 0.11294809 0.19236961 0.17893775 -0.08383457 -0.10115347 0.35612807 -0.054295782 0.2315713 0.30550796 0.37037054 0.009922826 0.25773522 0.0003368922 -0.13508369 0.16461012 -0.18217719 0.25979045 -0.1925825 -0.2591366 0.07190194 0.030786904 0.18405102 0.35352173 0.1861178 -0.3356188 -0.20805138 0.3365551 0.028507743 -0.019224498 0.19199719 0.1832124 ,62
lie,0.07385007 0.1334587 -0.35916886 0.10450461 -0.034605823 -0.014823984 0.35329583 0.11088531 -0.22124042 -0.2966362 0.29108286 -0.07109217 0.09506725 0.13488445 0.030062389 -0.06394106 0.07550232 -0.031798422 0.18478638 0.0037885183 -0.10474952 -0.0001878891 0.30986652 0.15281342 0.38974378 -0.05786813 -0.20184931 0.29146394 0.21565923 0.2965359 0.043325055 -0.14595364 -0.003460931 0.06174817 -0.21714088 -0.2495374 0.003306145 0.078204244 0.37861878 -0.2142897 0.33052066 0.14583632 -0.07354655 0.006218908 -0.10896416 0.2663834 0.16218737 -0.086104654 -0.2162665 -0.21680208 0.03889549 -0.19517031 0.05279062 0.03562251 -0.14949083 -0.081751965 0.39687622 0.16467425 0.4099195 0.4619529 -0.04726719 0.058091495 0.15182045 -0.028426362 0.21975155 -0.13088502 -0.0037413784 -0.011348373 -0.25279015 -0.27777717 0.06378469 0.06399704 0.25898048 -0.15991254 0.37487814 -0.13332774 0.025499621 0.006286242 -0.06676934 -0.097564906 -0.47525644 0.07043663 -0.24188462 0.07176827 -0.045028396 0.400782 -0.06040924 -0.040154066 -0.03293528 0.027942045 0.18312453 0.0014929707 0.25346836 -0.29095918 0.25491315 0.060501516 0.1687773 -0.1752219 0.033315264 0.2578762 -0.018930499 -0.2069835 0.20736305 -0.1617722 0.26171094 0.2654435 0.26815435 0.29101098 0.28813118 0.17317641 -0.30731666 -0.33050695 -0.12331499 0.2619941 -0.0024084032 -0.25416166 -0.04035293 -0.09078709 0.29361367 0.26150796 0.26043472 -0.22909814 -0.005546223 0.27169788 -0.19956705 -0.12843329 0.3355036 0.1370527 ,62
absolute,0.057450015 0.22043723 -0.2405639 -0.08663746 0.019723581 -0.35089946 0.075209424 -0.035634182 -0.018883139 0.08565824 -0.0013783422 0.19987912 -0.11417836 0.24418344 0.18204392 -0.058433246 0.09378719 -0.04927492 0.040241323 -0.5533698 0.1608647 -0.060728155 0.053697657 0.34788328 0.062475044 0.14110918 0.07521643 0.22969072 -0.15644926 -0.09022243 0.019376587 -0.37380207 -0.16879587 0.29005387 -0.010481967 -0.018081944 0.27817026 -0.041764207 -0.050073545 -0.42232868 0.09961704 0.21417655 -0.09231097 -0.010362636 0.04464325 -0.20690233 -0.025386883 -0.20676155 0.023752166 -0.21676329 0.37307835 -0.19280556 -0.13809265 0.011314598 -0.47214168 -0.3715168 0.15063527 -0.048754785 0.16802059 -0.27313092 0.06886889 0.30387497 -0.015889293 0.06936908 -0.2141112 0.038393565 0.097835705 -0.12397052 -0.32610756 0.14616194 -0.046444453 0.02670667 0.22678097 -0.003798051 0.2081617 -0.070159905 0.2290686 -0.03762083 0.077663824 0.26472586 -0.37549984 -0.055071253 -0.5412394 0.07991518 -0.39126483 0.20029189 0.17483975 0.0004272144 0.21672362 -0.028414479 0.16581188 -0.27195123 0.25457337 0.14585732 0.16899082 -0.25224978 -0.18164796 -0.0072704344 0.1398877 0.48902726 0.17791274 -0.12494404 0.08354452 -0.017433433 0.3034227 0.29590678 0.17531665 0.15580799 -0.05772184 0.26217228 -0.114822924 0.13959162 -0.26288837 0.21361779 -0.25566494 -0.13044311 0.089405224 0.0051459502 -0.078598686 0.22615875 0.08493038 0.11417432 0.028217679 -0.28523982 -0.28424656 -0.1918946 0.42723012 0.24126866 ,84
morning,-0.2899864 0.17913231 -0.35183144 0.14423801 -0.34401184 0.027384857 0.18828018 0.5578822 -0.48161557 -0.48626888 0.18707679 0.06308856 -0.14590967 0.14788546 -0.11766898 0.24133314 -0.10617769 0.1764331 0.080564305 -0.05178355 -0.15231627 0.1496249 0.21917218 0.1720323 0.04323683 -0.0784635 0.25284368 0.38817796 -0.37799558 -0.0925963 0.39196986 -0.16186689 0.17856897 0.2475304 -0.24520524 0.17277306 -0.20782463 0.2502424 0.10368198 0.10824035 0.12932783 0.27134192 -0.013443606 0.3123162 -0.048774783 0.20158586 -0.1133745 -0.05594661 0.032605257 0.54992074 0.05023242 -0.036723122 -0.20855659 0.2696766 -0.085530706 -0.27320692 0.1954045 0.09907172 0.1730378 0.10977613 0.19953266 0.014907564 -0.03284399 -0.01657779 -0.11159822 -0.5849904 0.12898996 -0.076279655 -0.15448087 -0.11137943 -0.23580535 0.05230577 0.19720526 0.30821565 0.7197069 -0.07103442 -0.051842052 -0.22981514 0.18485111 0.157732 -0.4442447 0.06177804 -0.33081466 -0.06579575 -0.33838597 0.16181687 0.17545658 -0.2648758 -0.03300333 -0.14875992 0.20355982 -0.067353025 0.15546249 -0.32436165 -0.15741432 -0.21195921 -0.47652948 -0.36605677 -0.36895725 -0.09805683 0.074996 -0.4880307 0.47076347 0.08884586 0.11906098 0.45365697 -0.09622099 0.03032399 0.110539205 0.24639393 -0.10128336 -0.3280139 -0.12778871 0.038288444 0.07080542 0.2808799 0.12740403 -0.16188657 -0.25853848 0.12370258 0.052441742 -0.124653995 -0.03966513 -0.18204139 -0.24479175 0.0064739157 -0.027116071 -0.021796208 ,31
afternoon,-0.28053337 0.20361201 -0.3650213 -0.095432095 -0.3755994 -0.04356942 0.07320043 0.46337646 -0.43100637 -0.38404548 0.17226993 0.05389162 0.11759169 0.26809886 -0.1218821 0.10046688 0.16124956 0.21407081 0.096532576 0.09730978 -0.17510422 0.23394981 0.052726474 0.050771482 0.08766511 -0.07711652 0.2742091 0.35461962 -0.34437206 -0.005359992 0.2553536 -0.07781266 0.331095 0.17666808 -0.35460857 0.026981002 -0.19512811 0.31401333 -0.014240023 0.22212411 0.08325588 0.3276613 0.15229598 0.27091804 0.19685468 0.2419836 0.00034740352 -0.23065713 0.08368011 0.42076594 -0.09424144 -0.08131551 -0.2542615 0.117000245 -0.101543196 -0.457437 0.09427378 0.13317084 0.016276138 0.2150254 0.17556137 0.036926806 0.03160844 0.15873082 -0.3835345 -0.52144593 -0.009854622 -0.1774979 -0.07173944 -0.08865415 -0.19637781 -0.03859598 0.25672644 0.06829947 0.71081054 -0.13049963 -0.03564507 -0.31556892 0.14586961 0.19669257 -0.3350196 0.24327223 -0.12799262 -0.000958988 -0.25603735 -0.0054127015 0.07350113 -0.3943303 -0.04124719 -0.12656742 0.27245194 -0.19975422 0.0032030055 -0.29134795 -0.0537523 -0.25760064 -0.31252912 -0.43426985 -0.3946211 -0.14246769 0.09799241 -0.36037847 0.5343579 -0.009852294 0.11936029 0.5526246 -0.13452378 0.103423625 0.009327616 0.09348225 -0.144006 -0.30285624 -0.15981276 -0.040202793 0.10016748 0.17638989 0.0013102138 -0.15724285 -0.22453927 0.2639686 0.048659746 -0.25271383 -0.096885376 -0.048462987 -0.1626826 -0.14911845 -0.057017893 -0.05324511 ,33
evening,-0.34240478 0.07089278 -0.29953602 -0.031547472 -0.39450482 0.046242025 0.08597412 0.34761906 -0.47607264 -0.44827697 0.14350387 0.09421484 -0.03591461 0.3459572 -0.14464259 0.08903598 0.14086808 0.18589276 0.09550068 0.14673825 -0.30414075 0.11126307 0.12472115 -0.00429362 0.070883 -0.072940834 0.22646596 0.2755633 -0.23548579 0.027093148 0.23600736 -0.14500485 0.40429124 0.15593956 -0.35390776 0.114156455 -0.12820671 0.19819179 0.1018518 0.07537029 -0.040525492 0.3099866 0.051549338 0.13839965 0.22015026 0.19479476 -0.037629038 -0.2867232 0.07971543 0.34211868 -0.08599291 -0.09832881 -0.1593682 0.24356745 -0.042603668 -0.44232985 0.07863297 0.086797155 0.057762634 0.18044727 0.12552755 0.15142596 -0.024383724 0.15162973 -0.15028253 -0.5775081 -0.041021444 -0.111420505 -0.114012904 -0.08451554 -0.13457942 -0.07273393 0.25394404 0.0026055754 0.64581084 -0.03711225 -0.03306845 -0.33462057 0.32152128 0.11629959 -0.40267527 0.23590143 -0.16152291 -0.0857906 -0.16008642 0.039667998 0.00528416 -0.4328005 -0.0084665725 -0.057369888 0.24723084 -0.24492018 0.08109604 -0.27180827 0.003825755 -0.098124 -0.32135534 -0.3637293 -0.45367908 -0.11952117 0.17231748 -0.2845753 0.5109329 -0.10288581 0.07945642 0.61961526 -0.07106 0.1426958 0.0141704595 0.15424804 -0.12629905 -0.3751219 -0.035305817 -0.07807625 -0.07348472 0.2007488 -0.12726341 -0.101591274 -0.39755133 0.26882523 -0.006499095 -0.20517582 -0.08763652 0.055514976 -0.09262311 -0.15855758 0.014600974 -0.122387774 ,35
future,0.16394974 0.37124723 -0.3142724 -0.15961437 -0.0041641663 -0.16678408 0.11119096 0.20977755 -0.28256693 -0.23648119 -0.058281947 0.028899608 0.1054375 0.27985728 0.18097952 -0.14136142 0.041667007 0.1857429 -0.04813361 -0.09777512 -0.08660427 -0.02925918 -0.02101753 -0.10239399 0.07004064 0.06377243 -0.05261571 0.32487035 -0.009565057 -0.042815827 0.06986262 -0.38650972 0.3445034 -0.19607839 -0.07541218 -0.31970376 0.33183232 0.08728967 -0.01394587 -0.24866341 0.15353733 0.18910135 -0.4043502 0.093824744 0.046556488 0.18870078 -0.4580844 -0.15409786 -0.30919346 0.05070709 -0.18905766 -0.20892747 -0.023580601 0.18545732 -0.12949093 0.21029651 -0.07509976 -0.05924346 0.0017168792 0.13964486 -0.14053273 0.097738124 0.09267771 0.26267365 0.15884918 0.10683893 -0.19893739 -0.043163866 -0.03377959 -0.18158858 0.20059298 0.06306749 0.2309855 0.0003336595 0.28233752 -0.17015724 0.051263954 0.14951314 0.4554239 0.12403449 -0.39350146 -0.18753806 -0.18883617 -0.13263667 -0.1132646 -0.19770749 0.043241598 0.09111406 0.10202914 0.23988871 0.34487095 -0.2293047 -0.104122385 0.12210835 0.06978214 0.58267456 -0.10605454 0.039385602 0.01207648 -0.18113308 0.2884339 -0.15809175 -0.029304387 0.05748951 0.07964959 0.2661421 -0.18135995 0.15871558 0.11043081 -0.061200254 -0.13953605 0.21601737 0.012192486 0.47307834 -0.13887697 -0.19168141 0.1106424 -0.28522235 0.20668615 0.4919799 0.24328808 -0.18874094 0.21913974 0.05743307 0.08430105 -0.29843718 0.24060151 0.027941007 ,77
electronics,-0.08553073 0.056470197 -0.24641746 -0.4733115 -0.04319029 -0.17913407 0.066597655 0.5294834 -0.32524967 0.11073835 0.27651045 0.07193759 -0.21549621 -0.25199926 -0.09848707 -0.5208973 -0.027006824 0.20413576 -0.12398212 -0.015958402 -0.19102241 0.16419023 0.06788767 -0.4684529 0.056137756 -0.20029198 0.09736019 0.035333943 -0.22453715 -0.12447391 0.323078 0.0045068455 0.008566895 -0.14636517 -0.034993805 -0.07251531 0.465873 0.21621764 -0.1238238 -0.38977873 0.3218436 0.32008886 0.15500398 0.40290737 0.22129206 0.04462393 0.055598143 -0.031113872 -0.452859 0.2124506 0.2717974 -0.22288145 0.15757784 0.00087737467 -0.2237349 0.16862698 0.29164502 0.33811188 0.026550615 0.21078032 -0.11260204 0.12893173 0.00091519754 0.4771672 -0.29627356 -0.113222174 0.13444582 -0.27123445 0.2147661 -0.2698749 -0.34132117 0.22590736 -0.10671507 0.05729957 0.054567844 -0.06836741 -0.17154936 -0.03643652 0.2502266 0.2696198 -0.4244945 -0.082035266 0.15898661 -0.015358826 0.034174576 -0.08790776 0.17856868 -0.24658638 0.18538544 -0.08491094 0.03949893 -0.054180387 -0.08754934 0.14496602 0.25765863 0.29040733 0.020474216 -0.16316141 0.08987581 -0.14961131 -0.16386595 -0.11970404 -0.25849554 -0.19462597 0.07850202 0.7376866 -0.08687157 0.034028936 -0.054868646 0.2696346 -0.3798535 -0.05634449 -0.16158436 -0.40060976 -0.09313478 -0.21146089 0.5183619 -0.22349122 -0.028191248 -0.0148794 0.50528127 -0.045628805 -0.014300413 -0.24075656 -0.064646386 -0.29775843 0.34129596 0.19831191 ,39
harmony,0.06463988 0.38017422 -0.0788908 0.048445888 -0.1644909 -0.37778863 0.11147203 -0.28315753 0.15669309 -0.3173794 -0.35370636 -0.2636015 -0.20501834 0.008363491 0.2897271 -0.41858622 0.11889497 -0.16538617 -0.12289142 -0.16530567 -0.08560184 -0.09831216 -0.085193515 -0.17047526 0.06550463 -0.30811635 -0.21369179 0.18983378 0.053125814 -0.42372966 0.46076888 -0.056069992 0.18791725 0.040179852 -0.12647198 -0.545385 0.32819912 -0.41380516 -0.106995024 0.123457715 0.04059257 -0.045886863 0.3490871 0.07376709 0.38618425 -0.06277107 -0.10991853 -0.016057262 0.04145838 0.23438573 0.2606153 -0.41528752 -0.15663034 0.45059976 -0.18441603 -0.17817657 0.6655216 -0.3923787 -0.4899757 0.07720632 -0.00028230468 0.5122451 0.07418367 -0.07600096 -0.07916015 -0.15500514 0.22143643 -0.48690042 -0.13490592 0.09374845 0.031415645 -0.26525664 0.42184034 0.07993421 -0.05456514 -0.11843915 0.24051331 -0.16392438 0.35470393 0.28783044 -0.4142218 -0.37887612 -0.42143947 -0.038104273 0.07310814 0.06342339 0.24510576 -0.12104018 0.15610147 0.071239084 0.42086017 -0.20788293 0.024776358 0.19934116 0.0018635032 -0.011333319 -0.16805373 0.33732045 -0.25318128 0.037104633 -0.29312828 0.05044891 0.052771922 -0.3170894 0.22294468 0.6846846 0.643472 -0.03099403 0.10552057 0.29238844 -0.08010072 -0.05547129 -0.09219443 0.092581 -0.456482 -0.14631641 -0.17874749 0.022971338 0.17122498 0.11696482 0.19097209 -0.2104087 -0.06281023 -0.10628707 0.16445309 -0.095905915 0.16572376 0.0074078618 ,79
suspicion,0.24077617 -0.0634326 -0.26675498 -0.047888283 -0.14498109 -0.10458729 0.3738956 0.05642038 -0.4383901 -0.26674584 0.17449328 0.030891461 -0.1372827 -0.037938945 -0.19111998 -0.14848608 0.12705244 0.15759389 -0.024362989 0.083083555 -0.11852185 -0.05277127 0.29616842 -0.16488114 0.3529851 0.044439852 -0.002291394 0.087944925 0.28646883 0.047255427 -0.20063487 -0.30503422 0.048124645 -0.026824031 0.04158263 -0.31348097 -0.29008508 -0.31979644 -0.19908357 0.0212466 0.14813665 0.21574506 -0.20033313 -0.214508 0.15854257 0.08563897 0.37760344 -0.3845702 0.08780783 -0.112015165 -0.09053551 0.18237165 -0.19289146 0.19027796 -0.33913025 0.15498906 -0.036761224 0.35185733 0.18953869 0.13413833 0.07050328 -0.3135883 0.17962132 -0.19209342 -0.04694044 -0.27212417 0.1475193 0.0036557084 0.020161077 -0.10912797 0.1180082 -0.053439718 -0.11042007 0.028168315 0.28835988 -0.21079202 0.19930345 -0.1919992 0.3161896 -0.0059620123 -0.45587125 0.16896701 -0.30973986 0.053795625 -0.020993033 0.14318961 -0.058329042 0.30779386 0.23345472 0.09408525 0.41531885 -0.3229851 0.11392294 -0.0016095304 0.32923535 0.07832106 -0.057850804 0.1074133 0.06824348 -0.04954395 -0.066930965 -0.22285151 0.106387645 -0.04170426 0.12920848 0.23529966 0.0819392 0.21842176 0.1586534 0.13691407 0.045125976 -0.32691154 -0.004378996 -0.057699826 -0.1443185 -0.25945345 0.011469516 0.013839123 0.14315985 0.7161443 0.40472636 0.031282686 -0.21937807 0.05198622 -0.15876429 -0.12879753 0.3079505 0.051737495 ,55
